資產	資産	ㄗ ㄔㄢˇ / zī chǎn
管制	規制する	ㄍㄨㄢˇ ㄓˋ / guǎn zhì
熱烈	熱烈な	ㄖㄜˋ ㄌㄧㄝˋ / rè liè
噪音	騒音	ㄗㄠˋ ㄧㄣ / zào yīn
體系	体系	ㄊㄧˇ ㄒㄧˋ / tǐ xì
中小企業	中小企業	ㄓㄨㄥ ㄒㄧㄠˇ ㄑㄧˇ ㄧㄝˋ / zhōng xiǎo qǐ yè
日記	日記	ㄖˋ ㄐㄧˋ / rì jì
主流	主流	ㄓㄨˇ ㄌㄧㄡˊ / zhǔ liú
北方	北方	ㄅㄟˇ ㄈㄤ / běi fāng
只好	～するしかない	ㄓˇ ㄏㄠˇ / zhǐ hǎo
市區	市街地	ㄕˋ ㄑㄩ / shì qū
申報	申告する	ㄕㄣ ㄅㄠˋ / shēn bào
交流	交流する	ㄐㄧㄠ ㄌㄧㄡˊ / jiāo liú
光明	光明	ㄍㄨㄤ ㄇㄧㄥˊ / guāng míng
地震	地震	ㄉㄧˋ ㄓㄣˋ / dì zhèn
成人	成人	ㄔㄥˊ ㄖㄣˊ / chéng rén
成員	メンバー	ㄔㄥˊ ㄩㄢˊ / chéng yuán
自行	自ら	ㄗˋ ㄒㄧㄥˊ / zì xíng
身心	心身	ㄕㄣ ㄒㄧㄣ / shēn xīn
東南亞	東南アジア	ㄉㄨㄥ ㄋㄢˊ ㄧㄚˋ / Dōng nán yà
爭議	論争	ㄓㄥ ㄧˋ / zhēng yì
金錢	金銭	ㄐㄧㄣ ㄑㄧㄢˊ / jīn qián
恐懼	恐怖	ㄎㄨㄥˇ ㄐㄩˋ / kǒng jù
國王	国王	ㄍㄨㄛˊ ㄨㄤˊ / guó wáng
陰莖	陰茎	ㄧㄣ ㄐㄧㄥ / yīn jīng
博物館	博物館	ㄅㄛˊ ㄨˋ ㄍㄨㄢˇ / bó wù guǎn
舒適	快適な	ㄕㄨ ㄕˋ / shū shì
飲食	飲食	ㄧㄣˇ ㄕˊ / yǐn shí
樂觀	楽観的な	ㄌㄜˋ ㄍㄨㄢ / lè guān
學童	児童	ㄒㄩㄝˊ ㄊㄨㄥˊ / xué tóng
轉速	回転数	ㄓㄨㄢˇ ㄙㄨˋ / zhuǎn sù
人事	人事	ㄖㄣˊ ㄕˋ / rén shì
下面	下	ㄒㄧㄚˋ ㄇㄧㄢˋ / xià miàn
中間	中間	ㄓㄨㄥ ㄐㄧㄢ / zhōng jiān
分享	共有する	ㄈㄣ ㄒㄧㄤˇ / fēn xiǎng
夫婦	夫婦	ㄈㄨ ㄈㄨˋ / fū fù
可怕	恐ろしい	ㄎㄜˇ ㄆㄚˋ / kě pà
平常	普段の	ㄆㄧㄥˊ ㄔㄤˊ / píng cháng
再見	さようなら	ㄗㄞˋ ㄐㄧㄢˋ / zài jiàn
具備	具備する	ㄐㄩˋ ㄅㄟˋ / jù bèi
青春	青春	ㄑㄧㄥ ㄔㄨㄣ / qīng chūn
前進	前進する	ㄑㄧㄢˊ ㄐㄧㄣˋ / qián jìn
訂定	制定する	ㄉㄧㄥˋ ㄉㄧㄥˋ / dìng dìng
展出	展示する	ㄓㄢˇ ㄔㄨ / zhǎn chū
能量	エネルギー	ㄋㄥˊ ㄌㄧㄤˋ / néng liàng
動物園	動物園	ㄉㄨㄥˋ ㄨˋ ㄩㄢˊ / dòng wù yuán
期望	期待する	ㄑㄧˊ ㄨㄤˋ / qí wàng
傾向	傾向	ㄑㄧㄥ ㄒㄧㄤˋ / qīng xiàng
想到	思いつく	ㄒㄧㄤˇ ㄉㄠˋ / xiǎng dào
歲月	歳月	ㄙㄨㄟˋ ㄩㄝˋ / suì yuè
臺中市	台中市	ㄊㄞˊ ㄓㄨㄥ ㄕˋ / Tái zhōng shì
寫作	執筆する	ㄒㄧㄝˇ ㄗㄨㄛˋ / xiě zuò
樂園	楽園	ㄌㄜˋ ㄩㄢˊ / lè yuán
遭遇	遭遇する	ㄗㄠ ㄩˋ / zāo yù
中小學	小中学校	ㄓㄨㄥ ㄒㄧㄠˇ ㄒㄩㄝˊ / zhōng xiǎo xué
中市	台中市	ㄓㄨㄥ ㄕˋ / Zhōng shì
公告	公告	ㄍㄨㄥ ㄍㄠˋ / gōng gào
冬天	冬	ㄉㄨㄥ ㄊㄧㄢ / dōng tiān
正面	正面	ㄓㄥˋ ㄇㄧㄢˋ / zhèng miàn
而是	～ではなく～である	ㄦˊ ㄕˋ / ér shì
西瓜	スイカ	ㄒㄧ ㄍㄨㄚ / xī guā
形狀	形状	ㄒㄧㄥˊ ㄓㄨㄤˋ / xíng zhuàng
見到	見かける	ㄐㄧㄢˋ ㄉㄠˋ / jiàn dào
紀念	記念	ㄐㄧˋ ㄋㄧㄢˋ / jì niàn
埃及	エジプト	ㄞ ㄐㄧˊ / Āi jí
核心	核心	ㄏㄜˊ ㄒㄧㄣ / hé xīn
海水	海水	ㄏㄞˇ ㄕㄨㄟˇ / hǎi shuǐ
財富	富	ㄘㄞˊ ㄈㄨˋ / cái fù
高達	～に達する	ㄍㄠ ㄉㄚˊ / gāo dá
從前	以前	ㄘㄨㄥˊ ㄑㄧㄢˊ / cóng qián
規則	規則	ㄍㄨㄟ ㄗㄜˊ / guī zé
部份	部分	ㄅㄨˋ ㄈㄣˋ / bù fèn
都有	全てある	ㄉㄡ ㄧㄡˇ / dōu yǒu
提醒	注意を促す	ㄊㄧˊ ㄒㄧㄥˇ / tí xǐng
鄉鎮	郷・鎮	ㄒㄧㄤ ㄓㄣˋ / xiāng zhèn
傳說	伝説	ㄔㄨㄢˊ ㄕㄨㄛ / chuán shuō
奧運	オリンピック	ㄠˋ ㄩㄣˋ / Ào yùn
路線	路線	ㄌㄨˋ ㄒㄧㄢˋ / lù xiàn
頒獎	授賞する	ㄅㄢ ㄐㄧㄤˇ / bān jiǎng
漸漸	次第に	ㄐㄧㄢˋ ㄐㄧㄢˋ / jiàn jiàn
樣子	様子	ㄧㄤˋ ˙ㄗ / yàng zi
虧損	損失	ㄎㄨㄟ ㄙㄨㄣˇ / kuī sǔn
題材	題材	ㄊㄧˊ ㄘㄞˊ / tí cái
月亮	月	ㄩㄝˋ ㄌㄧㄤˋ / yuè liàng
立場	立場	ㄌㄧˋ ㄔㄤˇ / lì chǎng
年底	年末	ㄋㄧㄢˊ ㄉㄧˇ / nián dǐ
行業	業界	ㄏㄤˊ ㄧㄝˋ / háng yè
困擾	悩ませる	ㄎㄨㄣˋ ㄖㄠˇ / kùn rǎo
私立	私立	ㄙ ㄌㄧˋ / sī lì
那個	あの	ㄋㄚˋ ˙ㄍㄜ / nà ge
俄羅斯	ロシア	ㄜˊ ㄌㄨㄛˊ ㄙ / É luó sī
卻是	かえって～である	ㄑㄩㄝˋ ㄕˋ / què shì
指數	指数	ㄓˇ ㄕㄨˋ / zhǐ shù
相互	相互の	ㄒㄧㄤ ㄏㄨˋ / xiāng hù
娛樂	娯楽	ㄩˊ ㄌㄜˋ / yú lè
假如	もし	ㄐㄧㄚˇ ㄖㄨˊ / jiǎ rú
傳奇	伝説	ㄔㄨㄢˊ ㄑㄧˊ / chuán qí
轉變	転換する	ㄓㄨㄢˇ ㄅㄧㄢˋ / zhuǎn biàn
類型	タイプ	ㄌㄟˋ ㄒㄧㄥˊ / lèi xíng
顧問	顧問	ㄍㄨˋ ㄨㄣˋ / gù wèn
驅動	駆動する	ㄑㄩ ㄉㄨㄥˋ / qū dòng
體溫	体温	ㄊㄧˇ ㄨㄣ / tǐ wēn
不幸	不幸な	ㄅㄨˋ ㄒㄧㄥˋ / bù xìng
日常	日常	ㄖˋ ㄔㄤˊ / rì cháng
包裝	包装	ㄅㄠ ㄓㄨㄤ / bāo zhuāng
民俗	民俗	ㄇㄧㄣˊ ㄙㄨˊ / mín sú
生氣	怒る	ㄕㄥ ㄑㄧˋ / shēng qì
吃飯	ご飯を食べる	ㄔ ㄈㄢˋ / chī fàn
攻擊	攻撃する	ㄍㄨㄥ ㄐㄧˊ / gōng jí
每次	毎回	ㄇㄟˇ ㄘˋ / měi cì
防治	予防と治療	ㄈㄤˊ ㄓˋ / fáng zhì
事務	事務	ㄕˋ ㄨˋ / shì wù
供應	供給する	ㄍㄨㄥ ㄧㄥˋ / gōng yìng
典型	典型的な	ㄉㄧㄢˇ ㄒㄧㄥˊ / diǎn xíng
直到	～までずっと	ㄓˊ ㄉㄠˋ / zhí dào
挖掘	発掘する	ㄨㄚ ㄐㄩㄝˊ / wā jué
原始	原始の	ㄩㄢˊ ㄕˇ / yuán shǐ
