姊姊	姉	ㄐㄧㄝˇ ㄐㄧㄝ˙ / jiě jie
服藥	薬を飲む	ㄈㄨˊ ㄧㄠˋ / fú yào
東歐	東欧	ㄉㄨㄥ ㄡ / dōng ōu
武力	武力	ㄨˇ ㄌㄧˋ / wǔ lì
河水	川の水	ㄏㄜˊ ㄕㄨㄟˇ / hé shuǐ
矽品	SPIL(台湾の半導体企業)	ㄒㄧˋ ㄆㄧㄣˇ / xì pǐn
社團	クラブ/サークル	ㄕㄜˋ ㄊㄨㄢˊ / shè tuán
花朵	花	ㄏㄨㄚ ㄉㄨㄛˇ / huā duǒ
花錢	お金を使う	ㄏㄨㄚ ㄑㄧㄢˊ / huā qián
姿態	姿勢/態度	ㄗ ㄊㄞˋ / zī tài
拯救	救う	ㄓㄥˇ ㄐㄧㄡˋ / zhěng jiù
施行	施行する	ㄕ ㄒㄧㄥˊ / shī xíng
洋子	洋子(日本の名前など)	ㄧㄤˊ ㄗˇ / yáng zǐ
皇冠	皇冠/王冠	ㄏㄨㄤˊ ㄍㄨㄢ / huáng guān
美食	美食/グルメ	ㄇㄟˇ ㄕˊ / měi shí
美術館	美術館	ㄇㄟˇ ㄕㄨˋ ㄍㄨㄢˇ / měi shù guǎn
訂單	注文書/オーダー	ㄉㄧㄥˋ ㄉㄢ / dìng dān
格局	構造/間取り/スケール	ㄍㄜˊ ㄐㄩˊ / gé jú
氣味	におい/気配	ㄑㄧˋ ㄨㄟˋ / qì wèi
班機	フライト/定期便	ㄅㄢ ㄐㄧ / bān jī
病房	病室	ㄅㄧㄥˋ ㄈㄤˊ / bìng fáng
真宗	真宗	ㄓㄣ ㄗㄨㄥ / zhēn zōng
逃避	逃避する	ㄊㄠˊ ㄅㄧˋ / táo bì
馬英九	馬英九	ㄇㄚˇ ㄧㄥ ㄐㄧㄡˇ / mǎ yīng jiǔ
動機	動機	ㄉㄨㄥˋ ㄐㄧ / dòng jī
區分	区分する	ㄑㄩ ㄈㄣ / qū fēn
國民所得	国民所得	ㄍㄨㄛˊ ㄇㄧㄣˊ ㄙㄨㄛˇ ㄉㄜˊ / guó mín suǒ dé
基地	基地	ㄐㄧ ㄉㄧˋ / jī dì
強勢	強気/優位	ㄑㄧㄤˊ ㄕˋ / qiáng shì
情趣	情趣/面白み/ムード	ㄑㄧㄥˊ ㄑㄩˋ / qíng qù
排隊	列に並ぶ	ㄆㄞˊ ㄉㄨㄟˋ / pái duì
淨化	浄化する	ㄐㄧㄥˋ ㄏㄨㄚˋ / jìng huà
現代人	現代人	ㄒㄧㄢˋ ㄉㄞˋ ㄖㄣˊ / xiàn dài rén
現有	現有の/現在ある	ㄒㄧㄢˋ ㄧㄡˇ / xiàn yǒu
這時	この時	ㄓㄜˋ ㄕˊ / zhè shí
通用	通用する/共通の	ㄊㄨㄥ ㄩㄥˋ / tōng yòng
勝利	勝利	ㄕㄥˋ ㄌㄧˋ / shèng lì
喝酒	お酒を飲む	ㄏㄜ ㄐㄧㄡˇ / hē jiǔ
單獨	単独の	ㄉㄢ ㄉㄨˊ / dān dú
尊敬	尊敬する	ㄗㄨㄣ ㄐㄧㄥˋ / zūn jìng
智障	知的障害	ㄓˋ ㄓㄤˋ / zhì zhàng
殖民地	植民地	ㄓˊ ㄇㄧㄣˊ ㄉㄧˋ / zhí mín dì
畫展	絵画展	ㄏㄨㄚˋ ㄓㄢˇ / huà zhǎn
等等	〜など	ㄉㄥˇ ㄉㄥˇ / děng děng
貴族	貴族	ㄍㄨㄟˋ ㄗㄨˊ / guì zú
週期	周期	ㄓㄡ ㄑㄧˊ / zhōu qí
進口車	輸入車	ㄐㄧㄣˋ ㄎㄡˇ ㄔㄜ / jìn kǒu chē
量產	量産する	ㄌㄧㄤˋ ㄔㄢˇ / liàng chǎn
開刀	手術する	ㄎㄞ ㄉㄠ / kāi dāo
開門	ドアを開ける/開店する	ㄎㄞ ㄇㄣˊ / kāi mén
隊員	隊員	ㄉㄨㄟˋ ㄩㄢˊ / duì yuán
陽光法案	サンシャイン法(情報公開法)	ㄧㄤˊ ㄍㄨㄤ ㄈㄚˇ ㄢˋ / yáng guāng fǎ àn
奧運會	オリンピック	ㄠˋ ㄩㄣˋ ㄏㄨㄟˋ / ào yùn huì
新娘	花嫁	ㄒㄧㄣ ㄋㄧㄤˊ / xīn niáng
節慶	祝祭日	ㄐㄧㄝˊ ㄑㄧㄥˋ / jié qìng
葉爾欽	エリツィン	ㄧㄝˋ ㄦˇ ㄑㄧㄣ / yè ěr qīn
資訊式廣告	インフォマーシャル/広告記事	ㄗ ㄒㄩㄣˋ ㄕˋ ㄍㄨㄤˇ ㄍㄠˋ / zī xùn shì guǎng gào
遇見	偶然出会う	ㄩˋ ㄐㄧㄢˋ / yù jiàn
嘔吐	嘔吐する	ㄡˇ ㄊㄨˋ / ǒu tù
寧靜	安らかな/静かな	ㄋㄧㄥˊ ㄐㄧㄥˋ / níng jìng
對立	対立する	ㄉㄨㄟˋ ㄌㄧˋ / duì lì
榮獲	栄誉を獲得する	ㄖㄨㄥˊ ㄏㄨㄛˋ / róng huò
製片	映画制作/プロデューサー	ㄓˋ ㄆㄧㄢˋ / zhì piàn
說明會	説明会	ㄕㄨㄛ ㄇㄧㄥˊ ㄏㄨㄟˋ / shuō míng huì
廣東	広東	ㄍㄨㄤˇ ㄉㄨㄥ / guǎng dōng
播放	放送する/再生する	ㄅㄛ ㄈㄤˋ / bō fàng
模擬	模擬/シミュレーション	ㄇㄛˊ ㄋㄧˇ / mó nǐ
潛能	潜在能力	ㄑㄧㄢˊ ㄋㄥˊ / qián néng
確認	確認する	ㄑㄩㄝˋ ㄖㄣˋ / què rèn
養成	養う/身につける	ㄧㄤˇ ㄔㄥˊ / yǎng chéng
駕駛座	運転席	ㄐㄧㄚˋ ㄕˇ ㄗㄨㄛˋ / jià shǐ zuò
凝聚	凝集する/結集する	ㄋㄧㄥˊ ㄐㄩˋ / níng jù
擁抱	抱きしめる	ㄩㄥˇ ㄅㄠˋ / yǒng bào
歷代	歴代	ㄌㄧˋ ㄉㄞˋ / lì dài
選票	投票用紙/票	ㄒㄩㄢˇ ㄆㄧㄠˋ / xuǎn piào
薪水	給料	ㄒㄧㄣ ㄕㄨㄟˇ / xīn shuǐ
蟲洞	ワームホール	ㄔㄨㄥˊ ㄉㄨㄥˋ / chóng dòng
瀕臨	瀕する/直面する	ㄅㄧㄣ ㄌㄧㄣˊ / bīn lín
難怪	どうりで〜なわけだ/無理もない	ㄋㄢˊ ㄍㄨㄞˋ / nán guài
籃球	バスケットボール	ㄌㄢˊ ㄑㄧㄡˊ / lán qiú
議會	議会	ㄧˋ ㄏㄨㄟˋ / yì huì
攝影機	ビデオカメラ	ㄕㄜˋ ㄧㄥˇ ㄐㄧ / shè yǐng jī
變數	変数	ㄅㄧㄢˋ ㄕㄨˋ / biàn shù
體能	身体能力/体力	ㄊㄧˇ ㄋㄥˊ / tǐ néng
峇里島	バリ島	ㄅㄚ ㄌㄧˇ ㄉㄠˇ / bā lǐ dǎo
一度	一度/一時期	ㄧ ㄉㄨˋ / yī dù
一套	一揃い/セット	ㄧ ㄊㄠˋ / yī tào
一帶	一帯/付近	ㄧ ㄉㄞˋ / yī dài
上演	上演する	ㄕㄤˋ ㄧㄢˇ / shàng yǎn
上臺	舞台に上がる/登壇する	ㄕㄤˋ ㄊㄞˊ / shàng tái
大臣	大臣	ㄉㄚˋ ㄔㄣˊ / dà chén
大專	短大と専門学校の総称/大学・専科	ㄉㄚˋ ㄓㄨㄢ / dà zhuān
山脈	山脈	ㄕㄢ ㄇㄞˋ / shān mài
工業區	工業団地	ㄍㄨㄥ ㄧㄝˋ ㄑㄩ / gōng yè qū
分泌	分泌する	ㄈㄣ ㄇㄧˋ / fēn mì
心事	心配事/悩み	ㄒㄧㄣ ㄕˋ / xīn shì
手續	手続き	ㄕㄡˇ ㄒㄩˋ / shǒu xù
毛病	不具合/欠点	ㄇㄠˊ ㄅㄧㄥˋ / máo bìng
以色列人	イスラエル人	ㄧˇ ㄙㄜˋ ㄌㄧㄝˋ ㄖㄣˊ / yǐ sè liè rén
可靠	頼りになる/信頼できる	ㄎㄜˇ ㄎㄠˋ / kě kào
古董	骨董品	ㄍㄨˇ ㄉㄨㄥˇ / gǔ dǒng
外省	外省/台湾以外の省	ㄨㄞˋ ㄕㄥˇ / wài shěng
外國人	外国人	ㄨㄞˋ ㄍㄨㄛˊ ㄖㄣˊ / wài guó rén
奶粉	粉ミルク	ㄋㄞˇ ㄈㄣˇ / nǎi fěn
平穩	安定している	ㄆㄧㄥˊ ㄨㄣˇ / píng wěn
生機	生気/生きる希望	ㄕㄥ ㄐㄧ / shēng jī
用地	用地	ㄩㄥˋ ㄉㄧˋ / yòng dì
白宮	ホワイトハウス	ㄅㄞˊ ㄍㄨㄥ / bái gōng
石階	石段	ㄕˊ ㄐㄧㄝ / shí jiē
交替	交替する	ㄐㄧㄠ ㄊㄧˋ / jiāo tì
回頭	振り返る/後で	ㄏㄨㄟˊ ㄊㄡˊ / huí tóu
伸出	差し出す/伸ばす	ㄕㄣ ㄔㄨ / shēn chū
佔有率	シェア/占有率	ㄓㄢˋ ㄧㄡˇ ㄌㄩˋ / zhàn yǒu lǜ
別墅	別荘	ㄅㄧㄝˊ ㄕㄨˋ / bié shù
材質	材質	ㄘㄞˊ ㄓˊ / cái zhí
定居	定住する	ㄉㄧㄥˋ ㄐㄩ / dìng jū
征服	征服する	ㄓㄥ ㄈㄨˊ / zhēng fú
性別	性別	ㄒㄧㄥˋ ㄅㄧㄝˊ / xìng bié
承辦	引き受ける/運営する	ㄔㄥˊ ㄅㄢˋ / chéng bàn
注意力	注意力	ㄓㄨˋ ㄧˋ ㄌㄧˋ / zhù yì lì
直徑	直径	ㄓˊ ㄐㄧㄥˋ / zhí jìng
知識分子	知識人	ㄓ ㄕˋ ㄈㄣˋ ㄗˇ / zhī shì fèn zǐ
返回	戻る	ㄈㄢˇ ㄏㄨㄟˊ / fǎn huí
前來	やって来る	ㄑㄧㄢˊ ㄌㄞˊ / qián lái
南京	南京	ㄋㄢˊ ㄐㄧㄥ / nán jīng
垂直	垂直	ㄔㄨㄟˊ ㄓˊ / chuí zhí
宣佈	発表する/宣言する	ㄒㄩㄢ ㄅㄨˋ / xuān bù
客廳	リビングルーム/居間	ㄎㄜˋ ㄊㄧㄥ / kè tīng
屋頂	屋根	ㄨ ㄉㄧㄥˇ / wū dǐng
紅樹林	マングローブ	ㄏㄨㄥˊ ㄕㄨˋ ㄌㄧㄣˊ / hóng shù lín
美妙	素晴らしい/美しい	ㄇㄟˇ ㄇㄧㄠˋ / měi miào
美國人	アメリカ人	ㄇㄟˇ ㄍㄨㄛˊ ㄖㄣˊ / měi guó rén
重返	復帰する/戻る	ㄔㄨㄥˊ ㄈㄢˇ / chóng fǎn
重現	再現する/再び現れる	ㄔㄨㄥˊ ㄒㄧㄢˋ / chóng xiàn
食用	食用	ㄕˊ ㄩㄥˋ / shí yòng
首度	初めて	ㄕㄡˇ ㄉㄨˋ / shǒu dù
剛剛	先ほど/たった今	ㄍㄤ ㄍㄤ / gāng gāng
家電	家電	ㄐㄧㄚ ㄉㄧㄢˋ / jiā diàn
島嶼	島々/島嶼	ㄉㄠˇ ㄩˇ / dǎo yǔ
旅行車	ステーションワゴン/キャンピングカー	ㄌㄩˇ ㄒㄧㄥˊ ㄔㄜ / lǚ xíng chē
海面	海面	ㄏㄞˇ ㄇㄧㄢˋ / hǎi miàn
海關	税関	ㄏㄞˇ ㄍㄨㄢ / hǎi guān
特權	特権	ㄊㄜˋ ㄑㄩㄢˊ / tè quán
航空	航空	ㄏㄤˊ ㄎㄨㄥ / háng kōng
蚊子	蚊	ㄨㄣˊ ㄗ˙ / wén zi
財力	財力	ㄘㄞˊ ㄌㄧˋ / cái lì
迷人	魅力的である/人を迷わせる	ㄇㄧˊ ㄖㄣˊ / mí rén
閃電	稲妻/雷	ㄕㄢˇ ㄉㄧㄢˋ / shǎn diàn
