秩序	秩序	ㄓˋ ㄒㄩˋ / zhì xù
缺點	欠点、デメリット	ㄑㄩㄝ ㄉㄧㄢˇ / quē diǎn
財經	財政・経済	ㄘㄞˊ ㄐㄧㄥ / cái jīng
高手	名人、達人	ㄍㄠ ㄕㄡˇ / gāo shǒu
專心	専心する、集中する	ㄓㄨㄢ ㄒㄧㄣ / zhuān xīn
情結	コンプレックス、わだかまり	ㄑㄧㄥˊ ㄐㄧㄝˊ / qíng jié
授權	授権する、ライセンスを付与する	ㄕㄡˋ ㄑㄩㄢˊ / shòu quán
教育局	教育局	ㄐㄧㄠˋ ㄩˋ ㄐㄩˊ / jiào yù jú
荷蘭	オランダ	ㄏㄜˊ ㄌㄢˊ / hé lán
處於	～の状況にある	ㄔㄨˇ ㄩˊ / chǔ yú
設置	設置する	ㄕㄜˋ ㄓˋ / shè zhì
陰道	膣	ㄧㄣ ㄉㄠˋ / yīn dào
揭開	はがす、明らかにする	ㄐㄧㄝ ㄎㄞ / jiē kāi
期貨	先物	ㄑㄧˊ ㄏㄨㄛˋ / qí huò
無力	無力な、力がない	ㄨˊ ㄌㄧˋ / wú lì
硬體	ハードウェア	ㄧㄥˋ ㄊㄧˇ / yìng tǐ
菲律賓	フィリピン	ㄈㄟ ㄌㄩˋ ㄅㄧㄣ / fēi lǜ bīn
評鑑	評価・鑑定する	ㄆㄧㄥˊ ㄐㄧㄢˋ / píng jiàn
開啟	開く、起動する	ㄎㄞ ㄑㄧˇ / kāi qǐ
搬家	引っ越しする	ㄅㄢ ㄐㄧㄚ / bān jiā
溶解	溶解する	ㄖㄨㄥˊ ㄐㄧㄝˇ / róng jiě
資本主義	資本主義	ㄗ ㄅㄣˇ ㄓㄨˇ ㄧˋ / zī běn zhǔ yì
農地	農地	ㄋㄨㄥˊ ㄉㄧˋ / nóng dì
境內	境內、領域内	ㄐㄧㄥˋ ㄋㄟˋ / jìng nèi
歌聲	歌声	ㄍㄜ ㄕㄥ / gē shēng
漲幅	上昇幅	ㄓㄤˇ ㄈㄨˊ / zhǎng fú
監督	監督する	ㄐㄧㄢ ㄉㄨ / jiān dū
製造業	製造業	ㄓˋ ㄗㄠˋ ㄧㄝˋ / zhì zào yè
增添	付け加える、増やす	ㄗㄥ ㄊㄧㄢ / zēng tiān
模糊	曖昧な、ぼやけている	ㄇㄛˊ ㄏㄨˊ / mó hú
談話	談話する	ㄊㄢˊ ㄏㄨㄚˋ / tán huà
篩檢	スクリーニング、検査	ㄕㄞ ㄐㄧㄢˇ / shāi jiǎn
罹患	罹患する、病気にかかる	ㄌㄧˊ ㄏㄨㄢˋ / lí huàn
融合	融合する	ㄖㄨㄥˊ ㄏㄜˊ / róng hé
遺產	遺産	ㄧˊ ㄘㄢˇ / yí cǎn
瞬間	瞬間	ㄕㄨㄣˋ ㄐㄧㄢ / shùn jiān
薛琦	薛琦（人名）	ㄒㄩㄝ ㄑㄧˊ / xuē qí
魔術	マジック、手品	ㄇㄛˊ ㄕㄨˋ / mó shù
人文	人文	ㄖㄣˊ ㄨㄣˊ / rén wén
下雨天	雨天、雨の日	ㄒㄧㄚˋ ㄩˇ ㄊㄧㄢ / xià yǔ tiān
大都	大部分は、多くは	ㄉㄚˋ ㄉㄨ / dà dū
大聲	大声、大きな声で	ㄉㄚˋ ㄕㄥ / dà shēng
內陸	内陸	ㄋㄟˋ ㄌㄨˋ / nèi lù
公寓	アパート、マンション	ㄍㄨㄥ ㄩˋ / gōng yù
升級	アップグレードする、昇格する	ㄕㄥ ㄐㄧˊ / shēng jí
反彈	反発する、跳ね返る	ㄈㄢˇ ㄊㄢˊ / fǎn tán
毛澤東	毛沢東	ㄇㄠˊ ㄗㄜˊ ㄉㄨㄥ / máo zé dōng
片子	映画、ビデオ、レコード	ㄆㄧㄢˋ ˙ㄗ / piàn zi
包袱	重荷、包み	ㄅㄠ ㄈㄨˊ / bāo fú
卡片	カード	ㄎㄚˇ ㄆㄧㄢˋ / kǎ piàn
卡通	アニメ	ㄎㄚˇ ㄊㄨㄥ / kǎ tōng
外星人	宇宙人	ㄨㄞˋ ㄒㄧㄥ ㄖㄣˊ / wài xīng rén
本刊	本誌	ㄅㄣˇ ㄎㄢ / běn kān
未能	～できなかった、～できない	ㄨㄟˋ ㄋㄥˊ / wèi néng
民營化	民営化	ㄇㄧㄣˊ ㄧㄥˊ ㄏㄨㄚˋ / mín yíng huà
生育	出産する、生み育てる	ㄕㄥ ㄩˋ / shēng yù
用途	用途	ㄩㄥˋ ㄊㄨˊ / yòng tú
交談	話し合う、交談する	ㄐㄧㄠ ㄊㄢˊ / jiāo tán
印刷	印刷する	ㄧㄣˋ ㄕㄨㄚ / yìn shuā
向來	以前からずっと、従来	ㄒㄧㄤˋ ㄌㄞˊ / xiàng lái
地層	地層	ㄉㄧˋ ㄘㄥˊ / dì céng
多久	どのくらい（時間）	ㄉㄨㄛ ㄐㄧㄡˇ / duō jiǔ
安全性	安全性	ㄢ ㄑㄩㄢˊ ㄒㄧㄥˋ / ān quán xìng
早餐	朝食	ㄗㄠˇ ㄘㄢ / zǎo cān
完善	完璧な、整っている	ㄨㄢˊ ㄕㄢˋ / wán shàn
沙漠	砂漠	ㄕㄚ ㄇㄛˋ / shā mò
汽油	ガソリン	ㄑㄧˋ ㄧㄡˊ / qì yóu
走路	歩く	ㄗㄡˇ ㄌㄨˋ / zǒu lù
奇特	奇抜な、珍しい	ㄑㄧˊ ㄊㄜˋ / qí tè
委員會	委員会	ㄨㄟˇ ㄩㄢˊ ㄏㄨㄟˋ / wěi yuán huì
孤獨	孤独な	ㄍㄨ ㄉㄨˊ / gū dú
抽象	抽象的な	ㄔㄡ ㄒㄧㄤ / chōu xiāng
抬頭	頭を上げる、台頭する	ㄊㄞˊ ㄊㄡˊ / tái tóu
放心	安心する	ㄈㄤˋ ㄒㄧㄣ / fàng xīn
服務業	サービス業	ㄈㄨˊ ㄨˋ ㄧㄝˋ / fú wù yè
法人	法人	ㄈㄚˇ ㄖㄣˊ / fǎ rén
玫瑰	薔薇（バラ）	ㄇㄟˊ ㄍㄨㄟ / méi guī
初步	初歩の、最初の	ㄔㄨ ㄅㄨˋ / chū bù
俄國	ロシア	ㄜˊ ㄍㄨㄛˊ / é guó
南方	南方、南の地方	ㄋㄢˊ ㄈㄤ / nán fāng
建商	建設会社、デベロッパー	ㄐㄧㄢˋ ㄕㄤ / jiàn shāng
皇后	皇后	ㄏㄨㄤˊ ㄏㄡˋ / huáng hòu
軍隊	軍隊	ㄐㄩㄣ ㄉㄨㄟˋ / jūn duì
核定	審査して決定する、認可する	ㄏㄜˊ ㄉㄧㄥˋ / hé dìng
案例	事例、ケース	ㄢˋ ㄌㄧˋ / àn lì
氣球	風船、気球	ㄑㄧˋ ㄑㄧㄡˊ / qì qiú
破裂	破裂する、決裂する	ㄆㄛˋ ㄌㄧㄝˋ / pò liè
秘密	秘密	ㄇㄧˋ ㄇㄧˋ / mì mì
草案	草案	ㄘㄠˇ ㄢˋ / cǎo àn
起飛	離陸する、飛躍する	ㄑㄧˇ ㄈㄟ / qǐ fēi
起源	起源、発祥	ㄑㄧˇ ㄩㄢˊ / qǐ yuán
退出	退出する、脱退する	ㄊㄨㄟˋ ㄔㄨ / tuì chū
追尋	探し求める、追求する	ㄓㄨㄟ ㄒㄩㄣˊ / zhuī xún
追蹤	追跡する、フォローアップする	ㄓㄨㄟ ㄗㄨㄥ / zhuī zōng
乾燥	乾燥する	ㄍㄢ ㄗㄠˋ / gān zào
動脈	動脈	ㄉㄨㄥˋ ㄇㄞˋ / dòng mài
國土	国土	ㄍㄨㄛˊ ㄊㄨˇ / guó tǔ
國際化	国際化する	ㄍㄨㄛˊ ㄐㄧˋ ㄏㄨㄚˋ / guó jì huà
執著	執着する、こだわる	ㄓˊ ㄓㄨㄛˊ / zhí zhuó
將近	ほぼ～、～に近い	ㄐㄧㄤ ㄐㄧㄣˋ / jiāng jìn
崩潰	崩壊する、崩れる	ㄅㄥ ㄎㄨㄟˋ / bēng kuì
強迫	強制する、強いる	ㄑㄧㄤˇ ㄆㄛˋ / qiǎng pò
這位	この方、この人	ㄓㄜˋ ㄨㄟˋ / zhè wèi
通往	～へ通じる、向かう	ㄊㄨㄥ ㄨㄤˇ / tōng wǎng
造就	育て上げる、もたらす	ㄗㄠˋ ㄐㄧㄡˋ / zào jiù
換檔	ギアチェンジする、シフトチェンジ	ㄏㄨㄢˋ ㄉㄤˇ / huàn dǎng
減低	減らす、低下する	ㄐㄧㄢˇ ㄉㄧ / jiǎn dī
進而	ひいては、さらに進んで	ㄐㄧㄣˋ ㄦˊ / jìn ér
開打	戦いが始まる、開戦する	ㄎㄞ ㄉㄚˇ / kāi dǎ
開會	会議を開く	ㄎㄞ ㄏㄨㄟˋ / kāi huì
會談	会談する	ㄏㄨㄟˋ ㄊㄢˊ / huì tán
滅絕	絶滅する	ㄇㄧㄝˋ ㄐㄩㄝˊ / miè jué
瑞士	スイス	ㄖㄨㄟˋ ㄕˋ / ruì shì
經濟部	経済部（台湾の行政機関）	ㄐㄧㄥ ㄐㄧˋ ㄅㄨˋ / jīng jì bù
詮釋	解釈する、解き明かす	ㄑㄩㄢˊ ㄕˋ / quán shì
遊艇	クルーザー、遊覧船	ㄧㄡˊ ㄊㄧㄥˇ / yóu tǐng
過分	やりすぎである、過分である	ㄍㄨㄛˋ ㄈㄣˋ / guò fèn
零件	部品、パーツ	ㄌㄧㄥˊ ㄐㄧㄢˋ / líng jiàn
預言	予言する	ㄩˋ ㄧㄢˊ / yù yán
預定	予定する	ㄩˋ ㄉㄧㄥˋ / yù dìng
演奏	演奏する	ㄧㄢˇ ㄗㄡˋ / yǎn zòu
精子	精子	ㄐㄧㄥ ㄗˇ / jīng zǐ
精密	精密な	ㄐㄧㄥ ㄇㄧˋ / jīng mì
聚集	集まる	ㄐㄩˋ ㄐㄧˊ / jù jí
劇本	脚本、シナリオ	ㄐㄩˋ ㄅㄣˇ / jù běn
廣告公司	広告代理店	ㄍㄨㄤˇ ㄍㄠˋ ㄍㄨㄥ ㄙ / guǎng gào gōng sī
慾望	欲望	ㄩˋ ㄨㄤˋ / yù wàng
播出	放送する	ㄅㄛ ㄔㄨ / bō chū
練習	練習する	ㄌㄧㄢˋ ㄒㄧˊ / liàn xí
課題	課題	ㄎㄜˋ ㄊㄧˊ / kè tí
調節	調節する	ㄊㄧㄠˊ ㄐㄧㄝˊ / tiáo jié
遭受	（被害などを）受ける、遭う	ㄗㄠ ㄕㄡˋ / zāo shòu
鄰居	隣人、ご近所	ㄌㄧㄣˊ ㄐㄩ / lín jū
據點	拠点	ㄐㄩˋ ㄉㄧㄢˇ / jù diǎn
螃蟹	カニ	ㄆㄤˊ ㄒㄧㄝˋ / páng xiè
諮詢	諮問する、コンサルティング	ㄗ ㄒㄩㄣˊ / zī xún
選戰	選挙戦	ㄒㄩㄢˇ ㄓㄢˋ / xuǎn zhàn
應當	当然～すべきである	ㄧㄥ ㄉㄤ / yīng dāng
檔案	ファイル、アーカイブ	ㄉㄤˇ ㄢˋ / dǎng àn
證交稅	証券取引税	ㄓㄥˋ ㄐㄧㄠ ㄕㄨㄟˋ / zhèng jiāo shuì
鏡子	鏡	ㄐㄧㄥˋ ˙ㄗ / jìng zi
礦泉水	ミネラルウォーター	ㄎㄨㄤˋ ㄑㄩㄢˊ ㄕㄨㄟˇ / kuàng quán shuǐ
響應	呼応する、賛同する	ㄒㄧㄤˇ ㄧㄥˋ / xiǎng yìng
戀愛	恋愛する	ㄌㄧㄢˋ ㄞˋ / liàn ài
顯著	顕著な、著しい	ㄒㄧㄢˇ ㄓㄨˋ / xiǎn zhù
一面	片面、一面	ㄧˊ ㄇㄧㄢˋ / yí miàn
一點	少し、一点	ㄧˋ ㄉㄧㄢˇ / yì diǎn
大規模	大規模な	ㄉㄚˋ ㄍㄨㄟ ㄇㄛˊ / dà guī mó
山區	山地、山間部	ㄕㄢ ㄑㄩ / shān qū
工資	賃金、給与	ㄍㄨㄥ ㄗ / gōng zī
