之前	以前	ㄓ ㄑㄧㄢˊ / zhī qián
位置	位置	ㄨㄟˋ ㄓˋ / wèi zhì
保險	保険	ㄅㄠˇ ㄒㄧㄢˇ / bǎo xiǎn
紛紛	続々と	ㄈㄣ ㄈㄣ / fēn fēn
設立	設立する	ㄕㄜˋ ㄌㄧˋ / shè lì
整合	統合する	ㄓㄥˇ ㄏㄜˊ / zhěng hé
禮物	贈り物	ㄌㄧˇ ㄨˋ / lǐ wù
不管	〜にかかわらず	ㄅㄨˋ ㄍㄨㄢˇ / bù guǎn
牙齒	歯	ㄧㄚˊ ㄔˇ / yá chǐ
扭力	トルク	ㄋㄧㄡˇ ㄌㄧˋ / niǔ lì
玩具	おもちゃ	ㄨㄢˊ ㄐㄩˋ / wán jù
高雄市	高雄市	ㄍㄠ ㄒㄩㄥˊ ㄕˋ / gāo xióng shì
深入	深入りする	ㄕㄣ ㄖㄨˋ / shēn rù
戲劇	演劇	ㄒㄧˋ ㄐㄩˋ / xì jù
關懷	思いやる	ㄍㄨㄢ ㄏㄨㄞˊ / guān huái
嚴格	厳格な	ㄧㄢˊ ㄍㄜˊ / yán gé
反映	反映する	ㄈㄢˇ ㄧㄥˋ / fǎn yìng
立刻	すぐに	ㄌㄧˋ ㄎㄜˋ / lì kè
年齡	年齢	ㄋㄧㄢˊ ㄌㄧㄥˊ / nián líng
行政	行政	ㄒㄧㄥˊ ㄓㄥˋ / xíng zhèng
衣服	服	ㄧ ㄈㄨˊ / yī fú
每年	毎年	ㄇㄟˇ ㄋㄧㄢˊ / měi nián
始終	始終	ㄕˇ ㄓㄨㄥ / shǐ zhōng
明白	理解する	ㄇㄧㄥˊ ㄅㄞˊ / míng bái
東京	東京	ㄉㄨㄥ ㄐㄧㄥ / dōng jīng
面積	面積	ㄇㄧㄢˋ ㄐㄧ / miàn jī
區域	区域	ㄑㄩ ㄩˋ / qū yù
畫面	画面	ㄏㄨㄚˋ ㄇㄧㄢˋ / huà miàn
想像	想像する	ㄒㄧㄤˇ ㄒㄧㄤˋ / xiǎng xiàng
董事長	会長	ㄉㄨㄥˇ ㄕˋ ㄓㄤˇ / dǒng shì zhǎng
預測	予測する	ㄩˋ ㄘㄜˋ / yù cè
演講	講演する	ㄧㄢˇ ㄐㄧㄤˇ / yǎn jiǎng
慶祝	祝う	ㄑㄧㄥˋ ㄓㄨˋ / qìng zhù
操作	操作する	ㄘㄠ ㄗㄨㄛˋ / cāo zuò
營養	栄養	ㄧㄥˊ ㄧㄤˇ / yíng yǎng
職棒	プロ野球	ㄓˊ ㄅㄤˋ / zhí bàng
下降	下降する	ㄒㄧㄚˋ ㄐㄧㄤˋ / xià jiàng
大概	だいたい	ㄉㄚˋ ㄍㄞˋ / dà gài
反對	反対する	ㄈㄢˇ ㄉㄨㄟˋ / fǎn duì
主人	主人	ㄓㄨˇ ㄖㄣˊ / zhǔ rén
同學	同級生	ㄊㄨㄥˊ ㄒㄩㄝˊ / tóng xué
即將	まもなく	ㄐㄧˊ ㄐㄧㄤ / jí jiāng
吸收	吸収する	ㄒㄧ ㄕㄡ / xī shōu
飛機	飛行機	ㄈㄟ ㄐㄧ / fēi jī
組合	組み合わせる	ㄗㄨˇ ㄏㄜˊ / zǔ hé
造型	造形	ㄗㄠˋ ㄒㄧㄥˊ / zào xíng
項目	項目	ㄒㄧㄤˋ ㄇㄨˋ / xiàng mù
意外	意外な	ㄧˋ ㄨㄞˋ / yì wài
照顧	世話をする	ㄓㄠˋ ㄍㄨˋ / zhào gù
達成	達成する	ㄉㄚˊ ㄔㄥˊ / dá chéng
實力	実力	ㄕˊ ㄌㄧˋ / shí lì
主任	主任	ㄓㄨˇ ㄖㄣˋ / zhǔ rèn
全省	全省	ㄑㄩㄢˊ ㄕㄥˇ / quán shěng
地點	地点	ㄉㄧˋ ㄉㄧㄢˇ / dì diǎn
拍攝	撮影する	ㄆㄞ ㄕㄜˋ / pāi shè
明星	スター	ㄇㄧㄥˊ ㄒㄧㄥ / míng xīng
表面	表面	ㄅㄧㄠˇ ㄇㄧㄢˋ / biǎo miàn
家裡	家の中	ㄐㄧㄚ ㄌㄧˇ / jiā lǐ
概念	概念	ㄍㄞˋ ㄋㄧㄢˋ / gài niàn
當年	当時	ㄉㄤ ㄋㄧㄢˊ / dāng nián
藥物	薬物	ㄧㄠˋ ㄨˋ / yào wù
互相	互いに	ㄏㄨˋ ㄒㄧㄤ / hù xiāng
必要	必要な	ㄅㄧˋ ㄧㄠˋ / bì yào
欣賞	楽しむ	ㄒㄧㄣ ㄕㄤˇ / xīn shǎng
股價	株価	ㄍㄨˇ ㄐㄧㄚˋ / gǔ jià
表達	表現する	ㄅㄧㄠˇ ㄉㄚˊ / biǎo dá
前往	向かう	ㄑㄧㄢˊ ㄨㄤˇ / qián wǎng
記得	覚えている	ㄐㄧˋ ㄉㄜˊ / jì dé
偉大	偉大な	ㄨㄟˇ ㄉㄚˋ / wěi dà
義大利	イタリア	ㄧˋ ㄉㄚˋ ㄌㄧˋ / yì dà lì
補助	補助する	ㄅㄨˇ ㄓㄨˋ / bǔ zhù
滿足	満足する	ㄇㄢˇ ㄗㄨˊ / mǎn zú
心靈	心	ㄒㄧㄣ ㄌㄧㄥˊ / xīn líng
打開	開ける	ㄉㄚˇ ㄎㄞ / dǎ kāi
成就	成就	ㄔㄥˊ ㄐㄧㄡˋ / chéng jiù
早期	早期	ㄗㄠˇ ㄑㄧˊ / zǎo qí
並非	決して〜ではない	ㄅㄧㄥˋ ㄈㄟ / bìng fēi
命運	運命	ㄇㄧㄥˋ ㄩㄣˋ / mìng yùn
星星	星	ㄒㄧㄥ ㄒㄧㄥ / xīng xīng
重點	重点	ㄓㄨㄥˋ ㄉㄧㄢˇ / zhòng diǎn
氣門	バルブ	ㄑㄧˋ ㄇㄣˊ / qì mén
馬上	すぐに	ㄇㄚˇ ㄕㄤˋ / mǎ shàng
強烈	強烈な	ㄑㄧㄤˊ ㄌㄧㄝˋ / qiáng liè
障礙	障害	ㄓㄤˋ ㄞˋ / zhàng ài
激烈	激しい	ㄐㄧ ㄌㄧㄝˋ / jī liè
聯合國	国連	ㄌㄧㄢˊ ㄏㄜˊ ㄍㄨㄛˊ / lián hé guó
關於	〜について	ㄍㄨㄢ ㄩˊ / guān yú
少數	少数	ㄕㄠˇ ㄕㄨˋ / shǎo shù
巨大	巨大な	ㄐㄩˋ ㄉㄚˋ / jù dà
本來	元々	ㄅㄣˇ ㄌㄞˊ / běn lái
回憶	思い出	ㄏㄨㄟˊ ㄧˋ / huí yì
批評	批評する	ㄆㄧ ㄆㄧㄥˊ / pī píng
究竟	いったい	ㄐㄧㄡˋ ㄐㄧㄥˋ / jiù jìng
教廳	教育庁	ㄐㄧㄠˋ ㄊㄧㄥ / jiào tīng
深刻	深刻な	ㄕㄣ ㄎㄜˋ / shēn kè
組成	構成する	ㄗㄨˇ ㄔㄥˊ / zǔ chéng
圖書館	図書館	ㄊㄨˊ ㄕㄨ ㄍㄨㄢˇ / tú shū guǎn
領域	領域	ㄌㄧㄥˇ ㄩˋ / lǐng yù
引進	導入する	ㄧㄣˇ ㄐㄧㄣˋ / yǐn jìn
心中	心の中	ㄒㄧㄣ ㄓㄨㄥ / xīn zhōng
作者	作者	ㄗㄨㄛˋ ㄓㄜˇ / zuò zhě
作業	宿題	ㄗㄨㄛˋ ㄧㄝˋ / zuò yè
防止	防止する	ㄈㄤˊ ㄓˇ / fáng zhǐ
科學家	科学者	ㄎㄜ ㄒㄩㄝˊ ㄐㄧㄚ / kē xué jiā
預防	予防する	ㄩˋ ㄈㄤˊ / yù fáng
舞蹈	ダンス	ㄨˇ ㄉㄠˇ / wǔ dǎo
熱鬧	賑やかである	ㄖㄜˋ ㄋㄠˋ / rè nào
懸掛	ぶら下がる	ㄒㄩㄢˊ ㄍㄨㄚˋ / xuán guà
小說	小説	ㄒㄧㄠˇ ㄕㄨㄛ / xiǎo shuō
以往	以前	ㄧˇ ㄨㄤˇ / yǐ wǎng
平衡	平衡	ㄆㄧㄥˊ ㄏㄥˊ / píng héng
彷彿	さながら〜のようだ	ㄈㄤˇ ㄈㄨˊ / fǎng fú
