北海道	北海道	ㄅㄟˇ ㄏㄞˇ ㄉㄠˋ / běi hǎi dào
史密斯	スミス	ㄕˇ ㄇㄧˋ ㄙ / shǐ mì sī
巨型	巨大な	ㄐㄩˋ ㄒㄧㄥˊ / jù xíng
布達拉宮	ポタラ宮	ㄅㄨˋ ㄉㄚˊ ㄌㄚ ㄍㄨㄥ / bù dá lā gōng
幼童	幼児	ㄧㄡˋ ㄊㄨㄥˊ / yòu tóng
本領	本領/手腕	ㄅㄣˇ ㄌㄧㄥˇ / běn lǐng
正當	正当な/ちょうど〜の時	ㄓㄥˋ ㄉㄤ / zhèng dāng
仰賴	依存する/頼る	ㄧㄤˇ ㄌㄞˋ / yǎng lài
企業界	企業界/財界	ㄑㄧˋ ㄧㄝˋ ㄐㄧㄝˋ / qì yè jiè
企業家	企業家	ㄑㄧˋ ㄧㄝˋ ㄐㄧㄚ / qì yè jiā
同伴	同伴者/仲間	ㄊㄨㄥˊ ㄅㄢˋ / tóng bàn
合作社	協同組合/生協	ㄏㄜˊ ㄗㄨㄛˋ ㄕㄜˋ / hé zuò shè
合適	適切な/ぴったりな	ㄏㄜˊ ㄕˋ / hé shì
多樣化	多様化	ㄉㄨㄛ ㄧㄤˋ ㄏㄨㄚˋ / duō yàng huà
好玩	面白い/楽しい	ㄏㄠˇ ㄨㄢˊ / hǎo wán
年金	年金	ㄋㄧㄢˊ ㄐㄧㄣ / nián jīn
汐止	汐止(地名)	ㄒㄧ ㄓˇ / xī zhǐ
自私	利己的な/自己中心的な	ㄗˋ ㄙ / zì sī
血壓	血圧	ㄒㄧㄝˇ ㄧㄚ / xiě yā
西域	西域	ㄒㄧ ㄩˋ / xī yù
告別	別れを告げる	ㄍㄠˋ ㄅㄧㄝˊ / gào bié
吵架	喧嘩する	ㄔㄠˇ ㄐㄧㄚˋ / chǎo jià
完畢	完了する	ㄨㄢˊ ㄅㄧˋ / wán bì
志願	志願/ボランティア	ㄓˋ ㄩㄢˋ / zhì yuàn
折扣	割引	ㄓㄜˊ ㄎㄡˋ / zhé kòu
角逐	競い合う/争う	ㄐㄧㄠˇ ㄓㄨˊ / jiǎo zhú
車手	レーサー/ドライバー	ㄔㄜ ㄕㄡˇ / chē shǒu
車門	車のドア	ㄔㄜ ㄇㄣˊ / chē mén
事項	事項	ㄕˋ ㄒㄧㄤˋ / shì xiàng
制裁	制裁する	ㄓˋ ㄘㄞˊ / zhì cái
岩石	岩石	ㄧㄢˊ ㄕˊ / yán shí
招標	入札を募る	ㄓㄠ ㄅㄧㄠ / zhāo biāo
明亮	明るい	ㄇㄧㄥˊ ㄌㄧㄤˋ / míng liàng
東亞	東アジア	ㄉㄨㄥ ㄧㄚˋ / dōng yà
泥土	泥/土	ㄋㄧˊ ㄊㄨˇ / ní tǔ
波動	波動/変動する	ㄅㄛ ㄉㄨㄥˋ / bō dòng
沸騰	沸騰する	ㄈㄟˋ ㄊㄥˊ / fèi téng
物體	物体	ㄨˋ ㄊㄧˇ / wù tǐ
直升機	ヘリコプター	ㄓˊ ㄕㄥ ㄐㄧ / zhí shēng jī
肢體	肢体/手足	ㄓ ㄊㄧˇ / zhī tǐ
阿畢葛納克	アビグナク(音訳名)	ㄚ ㄅㄧˋ ㄍㄜˇ ㄋㄚˋ ㄎㄜˋ / ā bì gě nà kè
阻塞	塞がる/渋滞する	ㄗㄨˇ ㄙㄜˋ / zǔ sè
附加	付加する	ㄈㄨˋ ㄐㄧㄚ / fù jiā
亮麗	美しい/華やかな	ㄌㄧㄤˋ ㄌㄧˋ / liàng lì
信賴	信頼する	ㄒㄧㄣˋ ㄌㄞˋ / xìn lài
保有	保有する	ㄅㄠˇ ㄧㄡˇ / bǎo yǒu
契機	契機/きっかけ	ㄑㄧˋ ㄐㄧ / qì jī
建築物	建築物	ㄐㄧㄢˋ ㄓㄨˊ ㄨˋ / jiàn zhú wù
後輪	後輪	ㄏㄡˋ ㄌㄨㄣˊ / hòu lún
省議會	省議会	ㄕㄥˇ ㄧˋ ㄏㄨㄟˋ / shěng yì huì
看書	本を読む	ㄎㄢˋ ㄕㄨ / kàn shū
美景	美しい景色	ㄇㄟˇ ㄐㄧㄥˇ / měi jǐng
胖子	太った人	ㄆㄤˋ ㄗ˙ / pàng zi
負荷	負荷/負担	ㄈㄨˋ ㄏㄜˋ / fù hè
時時	常に/しょっちゅう	ㄕˊ ㄕˊ / shí shí
狹窄	狭い	ㄒㄧㄚˊ ㄓㄞˇ / xiá zhǎi
祝福	祝福する	ㄓㄨˋ ㄈㄨˊ / zhù fú
笑話	笑い話/冗談	ㄒㄧㄠˋ ㄏㄨㄚˋ / xiào huà
酒會	カクテルパーティー	ㄐㄧㄡˇ ㄏㄨㄟˋ / jiǔ huì
高低	高低/高さ	ㄍㄠ ㄉㄧ / gāo dī
偷渡	密入国する/密航する	ㄊㄡ ㄉㄨˋ / tōu dù
偏好	偏好/好み	ㄆㄧㄢ ㄏㄠˋ / piān hào
動員	動員する	ㄉㄨㄥˋ ㄩㄢˊ / dòng yuán
國文	国語(中国語)	ㄍㄨㄛˊ ㄨㄣˊ / guó wén
堅定	断固とした/固められる	ㄐㄧㄢ ㄉㄧㄥˋ / jiān dìng
基於	〜に基づく	ㄐㄧ ㄩˊ / jī yú
專注	専心する/集中する	ㄓㄨㄢ ㄓㄨˋ / zhuān zhù
康復	回復する/リハビリ	ㄎㄤ ㄈㄨˋ / kāng fù
從小	幼い頃から	ㄘㄨㄥˊ ㄒㄧㄠˇ / cóng xiǎo
情境	情境/状況	ㄑㄧㄥˊ ㄐㄧㄥˋ / qíng jìng
採行	採用する/実行する	ㄘㄞˇ ㄒㄧㄥˊ / cǎi xíng
掀起	巻き起こす/めくる	ㄒㄧㄢ ㄑㄧˇ / xiān qǐ
球隊	チーム/球団	ㄑㄧㄡˊ ㄉㄨㄟˋ / qiú duì
眾人	大衆/多くの人	ㄓㄨㄥˋ ㄖㄣˊ / zhòng rén
聊天	おしゃべりする	ㄌㄧㄠˊ ㄊㄧㄢ / liáo tiān
處長	処長(部長クラス)	ㄔㄨˇ ㄓㄤˇ / chǔ zhǎng
連線	オンライン/接続する	ㄌㄧㄢˊ ㄒㄧㄢˋ / lián xiàn
野生動物	野生動物	ㄧㄝˇ ㄕㄥ ㄉㄨㄥˋ ㄨˋ / yě shēng dòng wù
陸委會	陸委会(大陸委員会)	ㄌㄨˋ ㄨㄟˇ ㄏㄨㄟˋ / lù wěi huì
喉嚨	喉	ㄏㄡˊ ㄌㄨㄥˊ / hóu lóng
富有	富裕な/〜に富む	ㄈㄨˋ ㄧㄡˇ / fù yǒu
帽子	帽子	ㄇㄠˋ ㄗ˙ / mào zi
悲慘	悲惨な	ㄅㄟ ㄘㄢˇ / bēi cǎn
插畫	挿絵/イラスト	ㄔㄚ ㄏㄨㄚˋ / chā huà
無意	〜するつもりはない/無意識の	ㄨˊ ㄧˋ / wú yì
無窮	無窮の/限りない	ㄨˊ ㄑㄩㄥˊ / wú qióng
童軍	ボーイスカウト	ㄊㄨㄥˊ ㄐㄩㄣ / tóng jūn
童詩	童詩/子供向けの詩	ㄊㄨㄥˊ ㄕ / tóng shī
結晶	結晶	ㄐㄧㄝˊ ㄐㄧㄥ / jié jīng
評定	評定する/評価する	ㄆㄧㄥˊ ㄉㄧㄥˋ / píng dìng
象棋	将棋(シャンチー)	ㄒㄧㄤˋ ㄑㄧˊ / xiàng qí
跑道	滑走路/トラック	ㄆㄠˇ ㄉㄠˋ / pǎo dào
開口	口を開く	ㄎㄞ ㄎㄡˇ / kāi kǒu
陽明山	陽明山	ㄧㄤˊ ㄇㄧㄥˊ ㄕㄢ / yáng míng shān
隆重	盛大な/厳粛な	ㄌㄨㄥˊ ㄓㄨㄥˋ / lóng zhòng
圓形	円形	ㄩㄢˊ ㄒㄧㄥˊ / yuán xíng
感慨	感慨	ㄍㄢˇ ㄎㄞˇ / gǎn kǎi
想要	〜したい/欲しい	ㄒㄧㄤˇ ㄧㄠˋ / xiǎng yào
愛護	愛護する/大切にする	ㄞˋ ㄏㄨˋ / ài hù
羨慕	羨む/羨ましい	ㄒㄧㄢˋ ㄇㄨˋ / xiàn mù
補救	補う/救済する	ㄅㄨˇ ㄐㄧㄡˋ / bǔ jiù
賄選	買収選挙/不正選挙	ㄏㄨㄟˋ ㄒㄩㄢˇ / huì xuǎn
違反	違反する	ㄨㄟˊ ㄈㄢˇ / wéi fǎn
過多	過多の/多すぎる	ㄍㄨㄛˋ ㄉㄨㄛ / guò duō
過癮	十分に満喫する/たまらない	ㄍㄨㄛˋ ㄧㄣˇ / guò yǐn
零組件	部品/パーツ	ㄌㄧㄥˊ ㄗㄨˇ ㄐㄧㄢˋ / líng zǔ jiàn
預備	予備/準備する	ㄩˋ ㄅㄟˋ / yù bèi
團隊	チーム/団体	ㄊㄨㄢˊ ㄉㄨㄟˋ / tuán duì
慢跑	ジョギングする	ㄇㄢˋ ㄆㄠˇ / màn pǎo
歌手	歌手	ㄍㄜ ㄕㄡˇ / gē shǒu
監獄	刑務所	ㄐㄧㄢ ㄩˋ / jiān yù
網球	テニス	ㄨㄤˇ ㄑㄧㄡˊ / wǎng qiú
蒸發	蒸発する	ㄓㄥ ㄈㄚ / zhēng fā
增多	増加する	ㄗㄥ ㄉㄨㄛ / zēng duō
樂團	バンド/楽団	ㄩㄝˋ ㄊㄨㄢˊ / yuè tuán
調查局	調査局	ㄉㄧㄠˋ ㄔㄚˊ ㄐㄩˊ / diào chá jú
論文	論文	ㄌㄨㄣˋ ㄨㄣˊ / lùn wén
學歷	学歴	ㄒㄩㄝˊ ㄌㄧˋ / xué lì
導遊	ガイド/添乗員	ㄉㄠˇ ㄧㄡˊ / dǎo yóu
整天	一日中	ㄓㄥˇ ㄊㄧㄢ / zhěng tiān
激動	興奮する/感動する	ㄐㄧ ㄉㄨㄥˋ / jī dòng
縣府	県政府	ㄒㄧㄢˋ ㄈㄨˇ / xiàn fǔ
螢幕	スクリーン/画面	ㄧㄥˊ ㄇㄨˋ / yíng mù
踴躍	躍起になる/積極的に	ㄩㄥˇ ㄩㄝˋ / yǒng yuè
優待	優待する/割引する	ㄧㄡ ㄉㄞˋ / yōu dài
戲水	水遊びをする	ㄒㄧˋ ㄕㄨㄟˇ / xì shuǐ
臉上	顔	ㄌㄧㄢˇ ㄕㄤˋ / liǎn shàng
還會	さらに/また	ㄏㄞˊ ㄏㄨㄟˋ / hái huì
擴展	拡張する/広げる	ㄎㄨㄛˋ ㄓㄢˇ / kuò zhǎn
證所稅	証券取引所得税	ㄓㄥˋ ㄙㄨㄛˇ ㄕㄨㄟˋ / zhèng suǒ shuì
警惕	警戒する/用心する	ㄐㄧㄥˇ ㄊㄧˋ / jǐng tì
贏家	勝者/勝ち組	ㄧㄥˊ ㄐㄧㄚ / yíng jiā
釋放	釈放する/解放する	ㄕˋ ㄈㄤˋ / shì fàng
灌溉	灌漑(かんがい)する	ㄍㄨㄢˋ ㄍㄞˋ / guàn gài
顧慮	懸念する/気遣う	ㄍㄨˋ ㄌㄩˋ / gù lǜ
聽覺	聴覚	ㄊㄧㄥ ㄐㄩㄝˊ / tīng jué
邏輯	論理/ロジック	ㄌㄨㄛˊ ㄐㄧˊ / luó jí
體貼	思いやりがある	ㄊㄧˇ ㄊㄧㄝ / tǐ tiē
體質	体質	ㄊㄧˇ ㄓˊ / tǐ zhí
讚美	賛美する/褒める	ㄗㄢˋ ㄇㄟˇ / zàn měi
人選	人選/候補者	ㄖㄣˊ ㄒㄩㄢˇ / rén xuǎn
入侵	侵入する/侵略する	ㄖㄨˋ ㄑㄧㄣ / rù qīn
入選	入選する	ㄖㄨˋ ㄒㄩㄢˇ / rù xuǎn
三峽	三峡/三峡(地名)	ㄙㄢ ㄒㄧㄚˊ / sān xiá
下跌	下落する	ㄒㄧㄚˋ ㄉㄧㄝˊ / xià dié
上游	上流	ㄕㄤˋ ㄧㄡˊ / shàng yóu
大蒜	ニンニク	ㄉㄚˋ ㄙㄨㄢˋ / dà suàn
山水	山水/風景	ㄕㄢ ㄕㄨㄟˇ / shān shuǐ
工地	工事現場	ㄍㄨㄥ ㄉㄧˋ / gōng dì
不見得	〜とは限らない	ㄅㄨˋ ㄐㄧㄢˋ ㄉㄜˊ / bù jiàn dé
中秋	中秋	ㄓㄨㄥ ㄑㄧㄡ / zhōng qiū
中縣	台中県(略称)	ㄓㄨㄥ ㄒㄧㄢˋ / zhōng xiàn
內衣	下着	ㄋㄟˋ ㄧ / nèi yī
公職人員	公職者/公務員	ㄍㄨㄥ ㄓˊ ㄖㄣˊ ㄩㄢˊ / gōng zhí rén yuán
切除	切除する	ㄑㄧㄝ ㄔㄨˊ / qiē chú
及早	早いうちに/早めに	ㄐㄧˊ ㄗㄠˇ / jí zǎo
天天	毎日	ㄊㄧㄢ ㄊㄧㄢ / tiān tiān
