掙扎	もがく、あがく	ㄓㄥ ㄓㄚˊ / zhēng zhá
族群	エスニックグループ、族群	ㄗㄨˊ ㄑㄩㄣˊ / zú qún
透明	透明な	ㄊㄡˋ ㄇㄧㄥˊ / tòu míng
景象	景象、光景	ㄐㄧㄥˇ ㄒㄧㄤˋ / jǐng xiàng
新臺幣	新台湾ドル	ㄒㄧㄣ ㄊㄞˊ ㄅㄧˋ / xīn tái bì
會員	会員	ㄏㄨㄟˋ ㄩㄢˊ / huì yuán
業績	業績	ㄧㄝˋ ㄐㄧ / yè jī
瑞典	スウェーデン	ㄖㄨㄟˋ ㄉㄧㄢˇ / ruì diǎn
話題	話題	ㄏㄨㄚˋ ㄊㄧˊ / huà tí
睡眠	睡眠	ㄕㄨㄟˋ ㄇㄧㄢˊ / shuì mián
精液	精液	ㄐㄧㄥ ㄧㄝˋ / jīng yè
銀幕	銀幕、スクリーン	ㄧㄣˊ ㄇㄨˋ / yín mù
請教	教えを請う	ㄑㄧㄥˇ ㄐㄧㄠˋ / qǐng jiào
遺憾	遺憾な、残念な	ㄧˊ ㄏㄢˋ / yí hàn
儲蓄	貯蓄する	ㄔㄨˊ ㄒㄩˋ / chú xù
縮小	縮小する	ㄙㄨㄛ ㄒㄧㄠˇ / suō xiǎo
聯招	合同学生募集	ㄌㄧㄢˊ ㄓㄠ / lián zhāo
轉化	転化する	ㄓㄨㄢˇ ㄏㄨㄚˋ / zhuǎn huà
寵物	ペット	ㄔㄨㄥˇ ㄨˋ / chǒng wù
聽見	聞こえる	ㄊㄧㄥ ㄐㄧㄢˋ / tīng jiàn
一輩子	一生、生涯	ㄧˊ ㄅㄟˋ ˙ㄗ / yí bèi zi
大力	強く、大力	ㄉㄚˋ ㄌㄧˋ / dà lì
中鋼	台湾中国鋼鉄	ㄓㄨㄥ ㄍㄤ / zhōng gāng
介入	介入する	ㄐㄧㄝˋ ㄖㄨˋ / jiè rù
反覆	繰り返す	ㄈㄢˇ ㄈㄨˋ / fǎn fù
水源	水源	ㄕㄨㄟˇ ㄩㄢˊ / shuǐ yuán
出色	素晴らしい、際立っている	ㄔㄨ ㄙㄜˋ / chū sè
出售	売り出す、販売する	ㄔㄨ ㄕㄡˋ / chū shòu
古典	古典、クラシック	ㄍㄨˇ ㄉㄧㄢˇ / gǔ diǎn
奶奶	祖母（父方）	ㄋㄞˇ ˙ㄋㄞ / nǎi nai
用力	力を入れる	ㄩㄥˋ ㄌㄧˋ / yòng lì
交換	交換する	ㄐㄧㄠ ㄏㄨㄢˋ / jiāo huàn
同業	同業者	ㄊㄨㄥˊ ㄧㄝˋ / tóng yè
安定	安定した	ㄢ ㄉㄧㄥˋ / ān dìng
有線電視	ケーブルテレビ	ㄧㄡˇ ㄒㄧㄢˋ ㄉㄧㄢˋ ㄕˋ / yǒu xiàn diàn shì
考古	考古学	ㄎㄠˇ ㄍㄨˇ / kǎo gǔ
行列	行列	ㄏㄤˊ ㄌㄧㄝˋ / háng liè
行程	日程、スケジュール	ㄒㄧㄥˊ ㄔㄥˊ / xíng chéng
作風	やり方、スタイル	ㄗㄨㄛˋ ㄈㄥ / zuò fēng
抑制	抑制する	ㄧˋ ㄓˋ / yì zhì
汪精衛	汪兆銘（オウチョウメイ）	ㄨㄤ ㄐㄧㄥ ㄨㄟˋ / wāng jīng wèi
男生	男の子、男子学生	ㄋㄢˊ ㄕㄥ / nán shēng
肝炎	肝炎	ㄍㄢ ㄧㄢˊ / gān yán
依據	〜に基づく、根拠	ㄧ ㄐㄩˋ / yī jù
命令	命令（する）	ㄇㄧㄥˋ ㄌㄧㄥˋ / mìng lìng
注重	重視する	ㄓㄨˋ ㄓㄨㄥˋ / zhù zhòng
幽默	ユーモア	ㄧㄡ ㄇㄛˋ / yōu mò
後座	後部座席	ㄏㄡˋ ㄗㄨㄛˋ / hòu zuò
計程車	タクシー	ㄐㄧˋ ㄔㄥˊ ㄔㄜ / jì chéng chē
風味	風味、趣	ㄈㄥ ㄨㄟˋ / fēng wèi
差不多	だいたい、ほぼ同じ	ㄔㄚ ㄅㄨˋ ㄉㄨㄛ / chā bù duō
振興	振興する	ㄓㄣˋ ㄒㄧㄥ / zhèn xīng
偶像	アイドル、偶像	ㄡˇ ㄒㄧㄤˋ / ǒu xiàng
動人	人を感動させる	ㄉㄨㄥˋ ㄖㄣˊ / dòng rén
國立	国立	ㄍㄨㄛˊ ㄌㄧˋ / guó lì
國語文	国語（台湾華語）	ㄍㄨㄛˊ ㄩˇ ㄨㄣˊ / guó yǔ wén
從未	いまだかつて〜ない	ㄘㄨㄥˊ ㄨㄟˋ / cóng wèi
眼鏡	めがね	ㄧㄢˇ ㄐㄧㄥˋ / yǎn jìng
細節	細部、ディテール	ㄒㄧˋ ㄐㄧㄝˊ / xì jié
莫斯科	モスクワ	ㄇㄛˋ ㄙ ㄎㄜ / mò sī kē
處處	いたるところ	ㄔㄨˋ ㄔㄨˋ / chù chù
陷入	陥る	ㄒㄧㄢˋ ㄖㄨˋ / xiàn rù
創立	創立する	ㄔㄨㄤˋ ㄌㄧˋ / chuàng lì
散步	散歩する	ㄙㄢˋ ㄅㄨˋ / sàn bù
無疑	疑いなく、間違いなく	ㄨˊ ㄧˊ / wú yí
程序	手順、プログラム	ㄔㄥˊ ㄒㄩˋ / chéng xù
週末	週末	ㄓㄡ ㄇㄛˋ / zhōu mò
進來	入ってくる	ㄐㄧㄣˋ ㄌㄞˊ / jìn lái
進軍	進出する、進軍する	ㄐㄧㄣˋ ㄐㄩㄣ / jìn jūn
奧德修斯	オデュッセウス	ㄠˋ ㄉㄜˊ ㄒㄧㄡ ㄙ / ào dé xiū sī
業界	業界	ㄧㄝˋ ㄐㄧㄝˋ / yè jiè
路上	路上、道中	ㄌㄨˋ ㄕㄤˋ / lù shàng
甄試	推薦入試、選考試験	ㄓㄣ ㄕˋ / zhēn shì
種族	種族	ㄓㄨㄥˇ ㄗㄨˊ / zhǒng zú
層次	レベル、次元、段階	ㄘㄥˊ ㄘˋ / céng cì
歐美	欧米	ㄡ ㄇㄟˇ / ōu měi
請問	お尋ねします	ㄑㄧㄥˇ ㄨㄣˋ / qǐng wèn
頭部	頭部	ㄊㄡˊ ㄅㄨˋ / tóu bù
警告	警告する	ㄐㄧㄥˇ ㄍㄠˋ / jǐng gào
權威	権威	ㄑㄩㄢˊ ㄨㄟ / quán wēi
一種	一種	ㄧˋ ㄓㄨㄥˇ / yì zhǒng
人心	人心	ㄖㄣˊ ㄒㄧㄣ / rén xīn
人潮	人波、人だかり	ㄖㄣˊ ㄔㄠˊ / rén cháo
上揚	上昇する	ㄕㄤˋ ㄧㄤˊ / shàng yáng
小鎮	小さな町	ㄒㄧㄠˇ ㄓㄣˋ / xiǎo zhèn
反省	反省する	ㄈㄢˇ ㄒㄧㄥˇ / fǎn xǐng
心跳	心拍、心臓が鼓動する	ㄒㄧㄣ ㄊㄧㄠˋ / xīn tiào
世代	世代	ㄕˋ ㄉㄞˋ / shì dài
出擊	出撃する	ㄔㄨ ㄐㄧˊ / chū jí
北部	北部	ㄅㄟˇ ㄅㄨˋ / běi bù
半徑	半径	ㄅㄢˋ ㄐㄧㄥˋ / bàn jìng
母語	母語	ㄇㄨˇ ㄩˇ / mǔ yǔ
全家	一家全員、ファミリーマート	ㄑㄩㄢˊ ㄐㄧㄚ / quán jiā
合唱	合唱する	ㄏㄜˊ ㄔㄤˋ / hé chàng
地下	地下	ㄉㄧˋ ㄒㄧㄚˋ / dì xià
地圖	地図	ㄉㄧˋ ㄊㄨˊ / dì tú
年俗	年越しの風習	ㄋㄧㄢˊ ㄙㄨˊ / nián sú
有心	意志がある、意図的である	ㄧㄡˇ ㄒㄧㄣ / yǒu xīn
江澤民	江沢民	ㄐㄧㄤ ㄗㄜˊ ㄇㄧㄣˊ / jiāng zé mín
克服	克服する	ㄎㄜˋ ㄈㄨˊ / kè fú
抓住	掴む、捕まえる	ㄓㄨㄚ ㄓㄨˋ / zhuā zhù
李懷錦	李懐錦（人名）	ㄌㄧˇ ㄏㄨㄞˊ ㄐㄧㄣˇ / lǐ huái jǐn
每個	各、それぞれの	ㄇㄟˇ ㄍㄜˋ / měi gè
角落	隅、コーナー	ㄐㄧㄠˇ ㄌㄨㄛˋ / jiǎo luò
言論	言論	ㄧㄢˊ ㄌㄨㄣˋ / yán lùn
巡迴	巡回する	ㄒㄩㄣˊ ㄏㄨㄟˊ / xún huí
並未	〜していない	ㄅㄧㄥˋ ㄨㄟˋ / bìng wèi
叔叔	おじさん（父の弟）	ㄕㄨˊ ˙ㄕㄨ / shú shu
周永剛	周永剛（人名）	ㄓㄡ ㄩㄥˇ ㄍㄤ / zhōu yǒng gāng
周遭	周囲	ㄓㄡ ㄗㄠ / zhōu zāo
近期	近い将来、最近	ㄐㄧㄣˋ ㄑㄧˊ / jìn qí
近視	近視	ㄐㄧㄣˋ ㄕˋ / jìn shì
信用	信用	ㄒㄧㄣˋ ㄩㄥˋ / xìn yòng
前世	前世	ㄑㄧㄢˊ ㄕˋ / qián shì
若干	若干、いくつか	ㄖㄨㄛˋ ㄍㄢ / ruò gān
音樂會	音楽会、コンサート	ㄧㄣ ㄩㄝˋ ㄏㄨㄟˋ / yīn yuè huì
消除	排除する、消し去る	ㄒㄧㄠ ㄔㄨˊ / xiāo chú
特點	特徴	ㄊㄜˋ ㄉㄧㄢˇ / tè diǎn
留學	留学する	ㄌㄧㄡˊ ㄒㄩㄝˊ / liú xué
能源	エネルギー	ㄋㄥˊ ㄩㄢˊ / néng yuán
專用	専用	ㄓㄨㄢ ㄩㄥˋ / zhuān yòng
得意	得意な、自慢気な	ㄉㄜˊ ㄧˋ / dé yì
推行	推進する、実行する	ㄊㄨㄟ ㄒㄧㄥˊ / tuī xíng
現金	現金	ㄒㄧㄢˋ ㄐㄧㄣ / xiàn jīn
朝野	朝野（政府と民間）	ㄔㄠˊ ㄧㄝˇ / cháo yě
發病	発病する	ㄈㄚ ㄅㄧㄥˋ / fā bìng
著重	重視する、重点を置く	ㄓㄨㄛˊ ㄓㄨㄥˋ / zhuó zhòng
進去	入っていく	ㄐㄧㄣˋ ㄑㄩˋ / jìn qù
資格	資格	ㄗ ㄍㄜˊ / zī gé
輔助	補助する	ㄈㄨˇ ㄓㄨˋ / fǔ zhù
價位	価格帯	ㄐㄧㄚˋ ㄨㄟˋ / jià wèi
廢紙	廃紙、古紙	ㄈㄟˋ ㄓˇ / fèi zhǐ
模型	模型	ㄇㄛˊ ㄒㄧㄥˊ / mó xíng
熱潮	ブーム、熱狂	ㄖㄜˋ ㄔㄠˊ / rè cháo
衛生署	衛生署（保健当局）	ㄨㄟˋ ㄕㄥ ㄕㄨˇ / wèi shēng shǔ
鄭義	鄭義（人名）	ㄓㄥˋ ㄧˋ / zhèng yì
戰場	戦場	ㄓㄢˋ ㄔㄤˇ / zhàn chǎng
濃厚	濃厚な	ㄋㄨㄥˊ ㄏㄡˋ / nóng hòu
燈光	照明、明かり	ㄉㄥ ㄍㄨㄤ / dēng guāng
